PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3EKT, 017, BINDING_MOAD, Kd, 0.026, =, nM
3EKT, 017, BINDING_MOAD, Kd, 0.026, =, nM
3EKT, 017, BINDING_DB, NA, NA, NA, NA
3EKW, DR7, PDB_BIND, Kd, =, 10.9, nM
3EKW, DR7, BINDING_MOAD, Kd, 10.9, =, nM
3EKW, DR7, BINDING_DB, NA, NA, NA, NA
1EBK, 0Q4, BINDING_MOAD, , , , 
1EBK, 0Q4, BINDING_MOAD, , , , 
1EBY, BEB, PDB_BIND, Ki, =, 0.20, nM
1EBY, BEB, BINDING_MOAD, Ki, 0.2, =, nM
1EBY, BEB, BINDING_DB, NA, NA, NA, NA
1EBZ, BEC, PDB_BIND, Ki, =, 0.40, nM
1EBZ, BEC, BINDING_MOAD, Ki, 0.4, =, nM
1EBZ, BEC, BINDING_DB, NA, NA, NA, NA
1DIF, A85, PDB_BIND, Ki, =, 22, pM
1DIF, A85, BINDING_MOAD, Ki, 22, =, pM
2UXZ, HI1, PDB_BIND, Ki, =, 3.3, nM
2UXZ, HI1, BINDING_MOAD, Ki, 3.3, =, nM
3EL1, DR7, PDB_BIND, Kd, =, 0.23, nM
3EL1, DR7, BINDING_MOAD, Kd, 0.23, =, nM
3EL1, DR7, BINDING_DB, NA, NA, NA, NA
1IZH, Q50, PDB_BIND, Ki, =, 0.02, uM
1IZH, Q50, BINDING_MOAD, Ki, 0.02, =, uM
1IZH, Q50, BINDING_DB, NA, NA, NA, NA
1IZI, Q50, PDB_BIND, Ki, =, 0.26, uM
1IZI, Q50, BINDING_MOAD, Ki, 0.26, =, nM
1IZI, Q50, BINDING_DB, NA, NA, NA, NA
3EL9, DR7, PDB_BIND, Kd, =, 4.00, nM
3EL9, DR7, BINDING_MOAD, Kd, 4, =, nM
3EL9, DR7, BINDING_DB, NA, NA, NA, NA
3EL4, ROC, PDB_BIND, Kd, =, 67.4, nM
3EL4, ROC, BINDING_MOAD, Kd, 67.4, =, nM
3EL4, ROC, BINDING_DB, NA, NA, NA, NA
3EL5, 1UN, PDB_BIND, Kd, =, 18.9, nM
3EL5, 1UN, BINDING_MOAD, Kd, 18.9, =, nM
3EL5, 1UN, BINDING_DB, NA, NA, NA, NA
3EL0, 1UN, PDB_BIND, Kd, =, 34.1, nM
3EL0, 1UN, BINDING_MOAD, Kd, 34.1, =, nM
3EL0, 1UN, BINDING_DB, NA, NA, NA, NA
4HVP, 2NC, BINDING_MOAD, Ki, 0.78, =, uM
HVP, 2NC, BINDING_MOAD, Ki, 0.78, =, uM
